name,phone,city,state,address,place_id
Precision AC Repair Huntington Beach,(657) 331-7596,Huntington Beach,CA,"10034 Adams Ave, Huntington Beach, CA 92646, USA",ChIJ2_KDIGwh3YARaYQKFUClEM8
Quality HVAC Huntington Beach PROPERTIES,(714) 927-7680,Huntington Beach,CA,"14401 Willow Ln, Huntington Beach, CA 92647, USA",ChIJdVPqlRQl3YAR_JljiDSFyr8
Pro HVAC Services,(949) 978-0261,Huntington Beach,CA,"203 8th St, Huntington Beach, CA 92648, USA",ChIJtXiLN8Uh3YARGAKa3AgWnVU
All Seasons Heating & Air Conditioning,(714) 375-6468,Huntington Beach,CA,"16691 Gothard St, Huntington Beach, CA 92647, USA",ChIJCZ1gd2Em3YAR6yv0VXAsVy0
Trust AC Repair,(949) 992-8840,Huntington Beach,CA,"Newport Beach, CA 92663, USA",ChIJtzYo_EhYEoQRqyxh2sgd8WQ
Omni Air HVAC,(714) 924-3394,Huntington Beach,CA,"412 Portland Cir, Huntington Beach, CA 92648, USA",ChIJmbPe-sIh3YARCq_Qt2Rq63I
Proair Air Conditioning Services Inc.,(562) 408-4948,Huntington Beach,CA,"18281 Gothard St, Huntington Beach, CA 92648, USA",ChIJtS2BU3gn3YARBP01uWVNKqo
JW Mitchell Heating and Air Conditioning,(949) 676-7315,Huntington Beach,CA,"1378 Logan Ave, Costa Mesa, CA 92627, USA",ChIJx95Xe2rfuSYRasV7SzM_G4Y
Aire-Rite LLC,(800) 491-3035,Huntington Beach,CA,"5321 System Dr, Huntington Beach, CA 92649, USA",ChIJySjXT_Ml3YARtzuZ0Tf5b-4
Reeves Heating and Cooling,(714) 942-4197,Huntington Beach,CA,"9700 Levee Dr, Huntington Beach, CA 92646, USA",ChIJs3H7guYg3YARjSEWtQ3V4IU
Omni Air HVAC,(714) 813-0584,Huntington Beach,CA,"613 N Poplar St, Orange, CA 92868, USA",ChIJrxY-ru7X3IARg9MCExCgQNs
"Stephens Plumbing, Heating & Air Conditioning",(714) 960-3300,Huntington Beach,CA,"16742 Gothard St G-212, Huntington Beach, CA 92647, USA",ChIJfSpvmGEm3YARApUMSvxKI2I
Orange Coast Plumbing,(714) 598-1406,Huntington Beach,CA,"21162 Banff Ln, Huntington Beach, CA 92646, USA",ChIJRTFJ8Rkh3YARQ1FKGNOoToI
Accurate Comfort Air Conditioning And Heating,(714) 325-7042,Huntington Beach,CA,"369 Cliffwood Park St, Brea, CA 92821, USA",ChIJCbm4PRHVwoARmMM5CTS28ZE
IOGAI - Appliance & Refrigeration Repair Service,(424) 421-7771,Huntington Beach,CA,"517 Frankfort Ave, Huntington Beach, CA 92648, USA",ChIJ07GEWvAh3YARLkeDTY56lkI
Air Max OC,(714) 732-8333,Huntington Beach,CA,"16787 Beach Blvd Suite 461, Huntington Beach, CA 92647, USA",ChIJjahLdfYm3YAR2mzJw5Y1G_k
AMM Air Conditioning and Heating Inc,(714) 963-6173,Huntington Beach,CA,"19781 Ranger Ln, Huntington Beach, CA 92646, USA",ChIJY517cccg3YARfGqAXUX612U
HB Heating and Cooling Solution,(657) 695-0010,Huntington Beach,CA,"201 Main St, Huntington Beach, CA 92648, USA",ChIJH26_bB4h3YARNEWARln284c
Crandall's Plumbing Inc.,(714) 465-7819,Huntington Beach,CA,"18291 Gothard St Suite 102, Huntington Beach, CA 92648, USA",ChIJkSnRHr4m3YARzOAhchel9_M
Southern California Energy Services Inc,(714) 969-8212,Huntington Beach,CA,"17709 Sampson Ln, Huntington Beach, CA 92647, USA",ChIJVVVVVWEm3YAR5JDE31Dw5no
844TheAcMan,(714) 501-8205,Huntington Beach,CA,"16897 Algonquin St suite h, Huntington Beach, CA 92649, USA",ChIJ5dCf87ol3YARbjZYmj2h-dA
South County Air Conditioning & Heating,(949) 361-2247,Huntington Beach,CA,"25826 Las Vegas #102, Capistrano Beach, CA 92624, USA",ChIJ805Z2AXz3IARlyy9Mtk1NJ8
California Air Conditioning Systems,(310) 530-0504,Huntington Beach,CA,"25217 Narbonne Ave, Lomita, CA 90717, USA",ChIJGw5FBGdK3YAR954b2ClaOUU
California Comfort Heating & Air Conditioning,(424) 378-5085,Huntington Beach,CA,"616 N Avalon Blvd, Wilmington, CA 90744, USA",ChIJB95_EpU13YARyA6w_2YR1H4
PureBreeze Air Duct Cleaning Co.,(657) 295-6838,Huntington Beach,CA,"16222 Monterey Ln, Huntington Beach, CA 92649, USA",ChIJCxcgkYsl3YARSwso0e20tH0
"Critchfield Mechanical, Inc. of Southern California",(949) 390-2900,Huntington Beach,CA,"15391 Springdale St, Huntington Beach, CA 92649, USA",ChIJcfUeub3e3IARZm9vhr82cHU
So Cal Air,(818) 471-6022,Glendale,CA,"440 W Dryden St, Glendale, CA 91202, USA",ChIJzwJTG0HBwoARp_6xYbp6Hl0
Ed & Ed Brothers,(818) 567-2221,Glendale,CA,"1248 S Glendale Ave, Glendale, CA 91205, USA",ChIJeQb3Ph7BwoAR34AfRRnvB64
Evans Heating & Air,(818) 415-8966,Glendale,CA,"2560 Gardner Pl, Glendale, CA 91206, USA",ChIJrwrj9tPBwoARjqrSjuNck8E
Glendale HVAC Services,(747) 850-6032,Glendale,CA,"1305 S Glendale Ave Suite 3, Glendale, CA 91205, USA",ChIJhX8Q8fPBwoARN_-Gvha9b48
FreonX Air Conditioning and Heating,(818) 900-2442,Glendale,CA,"215 W Palm Ave Suite 103, Burbank, CA 91502, USA",ChIJBTau7CxhGKURhi7IUFN8Xyw
Elite AC Repair Glendale,(747) 342-2007,Glendale,CA,"500 E Colorado St, Glendale, CA 91205, USA",ChIJJR7CKGLBwoARHv2T0v79GPA
"All City Plumbing, Air & Electrical",(818) 527-4055,Glendale,CA,"221 Allen Ave, Glendale, CA 91201, USA",ChIJfae5tca_woARbDT8nF2pbsI
Exclusive Heating & AC Repair,(747) 317-1437,Glendale,CA,"605 Alexander St, Glendale, CA 91203, USA",ChIJ_ey4LxTBwoARpPt61cUyjcg
Service Titan AC & Heating,(818) 696-2277,Glendale,CA,"1345 E Colorado St, Glendale, CA 91205, USA",ChIJd5pp0kICHUcRHtXsFsq3DbI
"Air Flow Hvac, Inc",(818) 274-8288,Glendale,CA,"512 S Glendale Ave #402, Glendale, CA 91205, USA",ChIJczSUcwXBwoAR4bzRg8_PnvE
Thermo Cooling Inc,(818) 818-3810,Glendale,CA,"1366 E Harvard St, Glendale, CA 91205, USA",ChIJl62_ys3BwoAR0u8aM80JqqM
West Coast Heating & AC Repair Glendale,(747) 447-5848,Glendale,CA,"900 W Glenoaks Blvd unit a, Glendale, CA 91202, USA",ChIJBXz5ASXBwoARfM2Yq4_n28U
Instant Air Solutions,(747) 307-6363,Glendale,CA,"412 W Dryden St APT 6, Glendale, CA 91202, USA",ChIJjQur6CtN3CoRqh7uJvIhi4c
Garcia Air Conditioning & Heating,(747) 267-2650,Glendale,CA,"500 N Brand Blvd suite 812, Glendale, CA 91203, USA",ChIJu6PcFDfBwoARHI-CO-Z1NmE
